"ID";"Wave";"SiteCode";"Categories";"Feedback"
"992650";"Wave 1 2024";"2231";"Service";"Store dalam kondisi bersih, produk display tertata rapi. Namun dari segi pelayanan Retail Assistant masih sangat terkesan pasif, tidak ada inisiatif untuk memberikan informasi sehingga harus Pelanggan yang selalu bertanya."
"992456";"Wave 1 2024";"2123";"Service";"Secara keseluruhan pelayanan yang diberikan sudah baik. Namun untuk Retail Assistant baru belum menguasai informasi terkait pembuatan member and tas gunung sehingga mengarahkan Pelanggan untuk menanyakan ke Retail Assistant yang merangkap bagian Kasir. Retail Assistant (Karyawan lama) dapat menjelaskan keunggulan dari produk yang ditanyakan with baik and jelas."
"992569";"Wave 1 2024";"2315";"Cleanliness";"Outlet DEMAK terlihat dalam kondisi bersih and nyaman, pelayanan yang diberikan ramah and juga memuaskan, tetapi dibagian toilet terlihat dalam kondisi kurang bersih."
"992659";"Wave 1 2024";"2240";"Service";"ST EG CITEUREUP BOGOR, toko terlihat bersih and nyaman. Di awal Pelanggan memasuki toko, Retail Assistant hanya mengucapkan \"Selamat datang di Eiger\" tanpa menghampiri Pelanggan. Baru di Lantai 2, Pelanggan disapa and dibantu oleh Retail Assistant. Retail Assistant dapat menjelaskan with baik mengenai produk yang ditanyakan. Namun untuk semua Retail Assitant seharunsy bisa lebih informatif and berinisiatif terlebih dahulu untuk menghampiri Pelanggan. Jangan terlalu lama membiarkan Pelanggan melihat-lihat produknya."
"992356";"Wave 1 2024";"2039";"Facility";"Outlet dalam keadaan renovasi total dibagian lantai bawah, jadi barang semua dipindahkan di atas and terlihat tidak tersusun with rapi."
"992721";"Wave 1 2024";"5000";"Service, People";"Untuk pelayanan yang dilakukan oleh Retail Assistant sudah cukup baik, namun masih terdengar beberapa kali Retail Assistant mengucapkan kata \"Santai aja\" ketika sedang berinteraksi with Pelanggan."
"992709";"Wave 1 2024";"2317";"Facility, Service, Transaction Process";"Saat awal masuk ke dalam toko sedang dalam kondisi ramai Pelanggan sedangkan Retail Assistant yang berjaga hanya satu orang yaitu karyawan baru terlihat dari seragamnya yang berwarna hitam. Saat ditanyakan apakah mengurus sendirian, Retail Assistant menjelaskan jikalau ada satu orang lagi sedang berada di gudang and tidak melayani Pelanggan. Terjadi kejadian listrik mati and lampu/aliran listrik dalam fitting room tidak langsung menyala. Setelah kejadian mati lampu barulah Retail Assistant lama turun and membantu Retail Assistant baru untuk melayani para Pelanggan yang sudah mulai berkurang bahkan cenderung sudah sepi. Pelanggan dalam waktu yang sama bertanya ke Retail Assistant sehingga ketika ada Pelanggan bertanya ditinggal tanpa mengucapkan minta maaf terlebih dahulu untuk mengurus Pelanggan lain baik mengurus di kasir atau menjawab pertanyaan Pelanggan. Kasir tidak menanyakan kepemilikan member EAC. Kasir bertanya \"Ini mau pakai member?\"."
"992498";"Wave 1 2024";"2196";"Service, People";"Saat Retail Assistant melayani and memberikan penjelasan kepada Pelanggan. Terdapat Pelanggan lain menyela untuk memberikan barang kepada Retail Assistant. Retail Assistant tidak megucapkan permintaan maaf kepada pelanggan and langsung melanjutkan penjelasan."
"992647";"Wave 1 2024";"Closed";"Service";"Untuk Retail Assistant lebih baik untuk di infokan terlebih dahulu tentang produk mulai dari promo, keuungulan, cara perawatan and lainnya."
"992809";"Wave 1 2024";"2130";"Facility, Service";"Pada saat Pelanggan melihat-lihat di lantai 2 and 3 tidak terdapat Retail Assistant yang standby sehingga setelah tidak beberapa lama Retail Assistant yang standby di lantai 1 datang untuk membantu melayani Pelanggan."
"992652";"Wave 1 2024";"2190";"Facility, Cleanliness, Service";"ST EG OL BINTARO TANGERANG terlihat bersih and nyaman untuk melihat-lihat produk. Namun ketika Pelanggan ke Toilet terasa kurang nyaman dikarenakan banyaknya barang yang tergeletak di area depan Toilet. Untuk Retail Assistant dapat with baik menjelaskan produk yang ditanyakan oleh Pelanggan. Namun Retail Assistant harus lebih aktif lagi dalam melakukan cross selling atau up selling, sehingga tidak hanya menjawab pertanyaan dari Pelanggan saja."
"992797";"Wave 1 2024";"2327";"People, Service";"Toko Eiger Wonogiri terlihat berih and rapi. Pelanggan dilayani with Retail Assistant yang merangkap juga sebagai Kasir. Pelanggan dilayani with baik oleh Retail Assistant, namun terlihat Retail Assistant mengenakan topi saat bekerja, selain itu saat kedatangan Pelanggan, Pelanggan tidak disambut and terlihat Retail Assistant and Pelanggan yang lebih dahulu menghampiri and bertanya karna terlihat Retail Assistant sedang sibuk membantu rekan kerjanya dalam menata produk display."
"992648";"Wave 1 2024";"2008";"Cleanliness, Facility";"ST EG FS PADJ BOGOR terlihat toko bersih and lengkap untuk ketersediaan produknya. Hanya saja terdapat beberapa tumpukan barang and kardus di dekat area meja Kasir sehingga membuatnya terlihat sedikit berantakan. Untuk pelayanan yang diberikan oleh Retail Assistant sudah baik dalam menjelaskan kebutuhan Pelanggan and dapat menginformasikan ketersedian produk yang ditanyakan."
"992861";"Wave 1 2024";"5025";"Service, Facility";"Secara keseluruhan pelayanan yang dilakukan oleh seluruh Retail Assistant sudah bagus. Sangat membantu saat Pelanggan mencari produk, disaat sedang ramai pengunjung petugas tetap bisa melayani with baik. Meminta Pelanggan menunggu disaat petugas sedang membantu Pengunjung lainnya. Saat ada pengunjung lain yang keluar store alarm pintu berbunyi, Retail Assistan pria langsung sigap memanggil and meminta maaf atas kelalaian mereka and Retail Assistant tersebut juga terlihat sangat aktif membantu Pelanggan. Untuk store bersih, tetapi hanya terlihat produk and kardus yg berada dilantai."
"992821";"Wave 1 2024";"2219";"Service, Facility";"Secara keseluruhan semua sudah terdapat dalam kuesioner. Hal yang perlu diperhatikan lagi oleh RA adalah pemberian informasi kepada pelanggan secara spontan. Selama transaksi di store RA tidak berinisiatif memberikan informasi secara spontan terkait keunggulan, perawatn produk, garansi, and member kepada pelanggan. Menurut pelanggan, lokasi store berada di area jalan yang sangat padat, terutama di saat jam pulang and berangkat kerja. Sehingga suasana terkesan bising."
"992830";"Wave 1 2024";"2274";"Facility, Service";"Jika terdapat stock barang baru dapat langsung di simpan di gudang penyimpanan sehingga tidak terlihat berserakan di area oulet and mengganggu jalur jalan pelanggan. Untuk Retail Assistant mohon untuk memberikan pelayanan yang terbaik untuk Pelanggan yang sedang berkunjung. Karna, jika pelanggan merasa dilayani with baik Pelanggan akan merasa nyaman untuk berbelanja. Selama kunjungan tidak ada Retail Assistant yang mendampingi pelanggan."
"992860";"Wave 1 2024";"2067";"Service";"Pada saat Pelanggan memasuki outlet tidak terdapat satupun staf yang menyambut Pelanggan, pelayanan yang diberikan masih terlalu pasif terutama pada bagian Kasir."
"992824";"Wave 1 2024";"2011";"Facility";"Lebih di perhatikan lagi penataan barang supaya tidak menghalangi jalur jalan dari Pelanggan and untuk Fitting Room dipasangkan lampu agar tidak gelap."
"992893";"Wave 1 2024";"2203";"Service";"Untuk Retail Assistantnya terlihat pasif terhadap Pelanggan, harus Pelanggan yang menanyakan terlebih dahulu baru Retail Assistant menjelaskan."
"992224";"Wave 1 2024";"2083";"Service, People";"Pelayanan yang diberikan oleh Retail Assistant and kasir masih tergolong kurang ramah. Dari awal pelanggan masuk sampai keluar store tidak terucap salam dari Retail Assistant maupun kasir. Terlebih saat Retail Assistant yang juga menjadi kasir sedang melayani pelanggan, namun secara tiba-tiba melayani pelanggan lain tanpa meminta maaf and mengucapkan terima kasih telah menunggu kepada pelanggan."
"992457";"Wave 1 2024";"5112";"People, Service";"Toko Eiger Q MALL BANJAR BARU terlihat rapi and bersih, namun terdapat ada salah satu produk yang tidak dilengkapi with price tag. Untuk pelayanan, Pelanggan dilayani oleh Retail Assistant yang mana juga merangkap sebagai Kasir. Pelanggan dilayani with baik, namun Retail Assistant tidak memakai Lanyard and ID Card sehingga Pelanggan tidak mengetahui namanya."
"992948";"Wave 1 2024";"2301";"People";"Semua pelayanan dari Retail Assistant and Kasir cukup memuaskan, area display produk, toilet, and Fitting Room cukup rapi dah bersih. Tetapi diperhatikan lagi untuk ketentuan seragam Retail Assistant and Kasir karena terlihat seragam Retail Assistat kusut and jilbab Kasir belum sesuai with ketentuan yang ada."
"992857";"Wave 1 2024";"2239";"Facility";"Kunci pada pintu toilet dalam keadaan kurang baik karena terlihat tidak memiliki pegangan."
"992750";"Wave 1 2024";"Closed";"Cleanliness, Facility, People";"Toko Eiger Karang Tengah Jakbar terlihat bersih and rapi, namun terdapat temuan seperti pada area Kasir terdapat tumpukan barang, pada lantai 2 terdapat kursi yang menghalangi jalan Pelanggan and ada baju yang masih tertinggal di fitting room. Untuk Pelayanan Retail Assistant and Kasir Pelanggan dilayani with baik, untuk pertanyaan yang Pelanggan tanyakan mampu dijawab with baik, akan tetapi untuk seragam Retail Assistant tidak lengkap karena tidak memakai ID Card saat bekerja, berbeda halnya with seragam Kasir yang lebih lengkap."
"992983";"Wave 1 2024";"2292";"Cleanliness, Facility, Service";"Outlet dalam keadaan ada tumpukan barang di sebelah tangga. Untuk Retail Assistant untuk agar lebih aware lagi atas kehadiran Pelanggan karna pada saat kunjungan Pelanggan sama sekali tidak di temani pelayanan oleh Retail Assistant, di tambah Retail Assistant sangat passive terhadap pelanggan. Pada ruangan fitting room terdapat kaca diluar, and pada dalam fitting room terdapat dinding yang mengelupas."
"993064";"Wave 1 2024";"7032";"Transaction Process";"Nama Kasir yang tertera di struk tidak sesuai, dimana nama yang tercantum dalam struk merupakan nama perempuan sedangkan Kasir yang melayani Pelanggan adalah laki-laki."
"993029";"Wave 1 2024";"2276";"Service";"Retail Assistant dapat menjelaskan produk with baik and sangat membantu Pelanggan dalam menentukan produk yang akan dibeli, karena dapat menjelaskan keunggulan dari produk yang ditanyakan."
"993070";"Wave 1 2024";"2220";"Service";"Secara keseluruhan pelayanan yang dilakukan oleh Retail Assistant and kasir sudah baik. Retail Assistant hanya kurang inisiatif memberikan penjelasan terkait cara perawatan. Selain itu terdapat Retail Assistant lain yang tidak melayani Pelanggan serta tv terlihat mati."
"993129";"Wave 1 2024";"2310";"People, Service";"Toko Eiger Meruya Jakarta terlihat rapi and bersih pada lantai 1 and lantai 2. Pelanggan dilayani with baik oleh Retail Assistant and Kasir. Retail Assistant mengenakan seragam yang rapi and lengkap, namun tidak with Kasir yang memakai rompi, celana jeans and topi saat bekerja. Untuk Retail and Kasir kurang inisiatif dalam menjelaskan diskon and member, Pelanggan yang lebih dulu bertanya."
"993093";"Wave 1 2024";"Closed";"Service";"Area toko terlihat bersih and nyaman. Terdapat 2 Retail assistant, tetapi hanya 1 yang melayani Pelanggan dari awal sampai akhir. Retail Assistant dapat menjelaskan produk with baik and menginformasikan terkait promo apa saja yang sedang berjalan kepada Pelanggan."
"993146";"Wave 1 2024";"2286";"Cleanliness, Facility, Service";"Terdapat barang dalam karung goni yang terdapat di sebelah meja kasir, Fitting room lantai 1, cermin and ruangan fitting terpisah,jadi setelah ganti pakaian di ruangan fitting harus keluar ruangan untuk bercermin,kalau bisa untuk ruangan fitting room di lantai 1, cermin and ruangan fitting di satukan, kemudian toilet agak kotor, mungkin perlu di perhatikan kebersihannya and lampu agak redup and berkedip kedip, kalau bisa lampunya di ganti yang lebih terang, pelayanan Retail Assistant yang sangat kurang ke pelanggan, kalau bisa di berikan training ke Retail Assistant agar bisa memberikan pelayanan yang baik, price tag di beberapa produk yang tidak lengkap di lantai 2, kalau boleh itu dilengkapi agar pelanggang tidak repot naik turun tangga yang cukup tinggi untuk menyakan harga dari produk tersebut."
"992974";"Wave 1 2024";"7002";"Service";"Awalnya Pelanggan dilayani oleh Retail Assistant pria, ketika ditanyakan mengenai pilihan warna produk, Pelanggan kemudian diarahkan ke Retail Assistant lain (memakai hijab), penjelasan yang diberikan sangat baik. Store Eiger Serpong Tangerang dalam keadaan bersih, untuk pelayanan dari Retail Assistant cukup baik namun bisa lebih ditingkatkan kembali keramahan pada Pelanggan."
"991922";"Wave 1 2024";"2192";"Facility";"Secara keseluruhan untuk outlet Eiger Banjar sudah sangat bagus and Retail Assistant serta Kasir yang melayani Pelanggan sangat ramah, inisiatif, and memiliki product knowledge yang bagus. Penjelasan yang disampaikan sangat detail, sehingga membuat Pelanggan mudah memahaminya sebagai Customer. Namun sayangnya tidak tersedia toilet untuk Pelanggan. Mungkin untuk ke depannya bisa menyediakan toilet khusus Pelanggan."
"993281";"Wave 1 2024";"2243";"Service, Facility";"Lebih diperhatikan dari pelayanan Retail Assistant kepada Pelanggan agar tercipta Kenyamanan bagi Pelanggan yang berbelanja di Outlet. Toilet juga dalam keadaan tidak layak and membuat tidak nyaman Pelanggan."
"993143";"Wave 1 2024";"2119";"Service";"Sangat nyaman karena pelayanan cukup baik, tidak merasa asing and tidak merasa di rendahka, disambut and ditanya barang apa yg di cari and di bantu mencari (merekomendasikan produk)."
"993271";"Wave 1 2024";"Closed";"Cleanliness, Service";"Selama kunjungan pelayanan yang diberikan oleh Retail Assistant cukup baik, aktif dalam menggali kebutuhan and menawarkan produk kepada Pelanggan, suasana Store sangat nyaman namun terdapat tumpukan kaos and kemeja yang tidak terpajang and belum dirapikan hingga Pelanggan meninggalkan store."
"993266";"Wave 1 2024";"2186";"Cleanliness, Facility";"Toilet bersih namun terlihat bak sudah banyak terkelupas and lantai sudah berkerak yang susah dibersihkan."
"993247";"Wave 1 2024";"2284";"Cleanliness, Service";"Untuk keseluruhan ST EG TDM KUPANG masih kurang baik karena masih ada sedikit sampah di lantai, terdapat barang yang tidak sesuai tempat and untuk kebersihan toilet juga diperhatikan karena ditemukan ada kecoa (di area jalur jalan Pelanggan juga ditemukan kecoa). Lalu untuk Retail Assistant mohon lebih aktif lagi dalam melayani Pelanggan."
"993454";"Wave 1 2024";"2324";"Service";"Store EG Sigli Aceh dalam kondisi tertata rapih and bersih. pelayanan yang diberikan cukup jelas and mudah di mengerti. hanya saja Retail Assistant tidak berinisiatif menjelaskan keunggulan produk serta perawatan produk kepada Pelanggan."
"993456";"Wave 1 2024";"2279";"Service, Facility";"Store EG Bireun Aceh dalam kondisi bersih, nyaman, and tertata rapih. Pelayanan yang diberikan cukup baik. hanya saja terdapat point-point yang terlewat seperti garansi and perawatan produk. Toilet dalam keadaan bersih, hanya saja tidak terdapat tempat sampah pada area toilet, and toilet menggunakan toilet jongkok bukan duduk sehingga pada kolom jetspray and flush di N/A."
"993458";"Wave 1 2024";"7040";"Service, Cleanliness";"Toko Eiger Banda Aceh dalam keadaan bersih, tertata rapi, and penerangan yang cukup. Pelayanan yang diberikan cukup pasif, Retail Assistant hanya menjawab pertanyaan yang diberikan oleh Pelanggan. Retail Assistant tidak berinisiatif untuk menginformasikan keunggulan produk kepada Pelanggan. Toilet dalam keadaan bersih namun tidak terdapat tempat sampah pada area toilet."
